"","name","mean_win_rate","mean_fs_win_rate","mean_sec_srv_rate","mean_sec_win_rate","mean_sec_in_rate","mean_ace_rate","mean_pts_min","mean_bp_faced_rate","mean_bp_att_rate","mean_bp_save_rate","mean_age","mean_df_rate","hand","mean_rank","surface"
"60","Mackenzie McDonald",0.285714285714286,0.657320872274143,0.404839469893588,0.487437185929648,0.374764595103578,0.0583804143126177,1.51589595375723,0.131826741996234,0.0984555984555985,0.657142857142857,24.0383299110143,0.0207156308851224,1,61.4285714285714,"Clay"
"61","Malek Jaziri",0.307692307692308,0.690048939641109,0.425037242236107,0.52073732718894,0.398165137614679,0.0247706422018349,1.40537000654879,0.0972477064220184,0.0691287878787879,0.594339622641509,35.1877007318385,0.0394495412844037,1,62.7692307692308,"Clay"
"62","Marco Cecchinato",0.444444444444444,0.67964404894327,0.355331964154883,0.520879120879121,0.326398852223816,0.0380200860832138,1.46571729957806,0.0911047345767575,0.0787003610108303,0.535433070866142,26.5496995969333,0.0286944045911047,1,24.3333333333333,"Clay"
"63","Marin Cilic",0.555555555555556,0.745417515274949,0.45790625397482,0.53185595567867,0.400665926748058,0.0854605993340733,1.34151957022256,0.099889012208657,0.0885478158205431,0.633333333333333,30.6073465662889,0.0543840177580466,1,11.2222222222222,"Clay"
"64","Marius Copil",0,0.704663212435233,0.417303833606635,0.6,0.391566265060241,0.0843373493975904,1.59375,0.0873493975903614,0.0453172205438066,0.655172413793103,28.5503080082,0.0271084337349398,1,80.6666666666667,"Clay"
"65","Martin Klizan",0.375,0.656479217603912,0.408918461048876,0.543032786885246,0.356204379562044,0.0394160583941606,1.36810126582278,0.101459854014599,0.0863363363363363,0.568345323741007,29.8574606433938,0.0467153284671533,0,56.5,"Clay"
"66","Marton Fucsovics",0.411764705882353,0.684426229508197,0.420541692000404,0.527716186252772,0.363416599516519,0.0346494762288477,1.40924092409241,0.100725221595488,0.112036336109008,0.6,27.3099005516118,0.0467365028203062,1,43.0588235294118,"Clay"
"67","Matteo Berrettini",0.75,0.77,0.414070950742734,0.563318777292576,0.384228187919463,0.0939597315436242,1.39018824871649,0.0838926174496644,0.0979919678714859,0.73,23.0528747433313,0.0285234899328859,1,42.25,"Clay"
"68","Matthew Ebden",0,0.677685950413223,0.385369160606434,0.442622950819672,0.314432989690722,0.0463917525773196,1.59915611814346,0.123711340206186,0.0648648648648649,0.541666666666667,31.4893908282,0.0618556701030928,1,64,"Clay"
"69","Maximilian Marterer",0.166666666666667,0.684647302904564,0.377323271806603,0.488721804511278,0.343669250645995,0.0723514211886305,1.40706319702602,0.126614987080103,0.0621621621621622,0.612244897959184,23.7020305726667,0.0335917312661499,0,89.6666666666667,"Clay"
"70","Mikhail Kukushkin",0.142857142857143,0.613577023498694,0.313243132027728,0.526627218934911,0.301785714285714,0.0107142857142857,1.42913907284768,0.108928571428571,0.0828516377649326,0.622950819672131,31.3456536618714,0.0142857142857143,1,43.1428571428571,"Clay"
"71","Miomir Kecmanovic",0.333333333333333,0.614130434782609,0.368034188034188,0.542857142857143,0.355932203389831,0.023728813559322,1.51666666666667,0.132203389830508,0.0916334661354582,0.58974358974359,19.7052247319,0.0203389830508475,1,85.6666666666667,"Clay"
"72","Mischa Zverev",0,0.524390243902439,0.436994961062758,0.450980392156863,0.349315068493151,0.0410958904109589,1.58959537572254,0.184931506849315,0.062015503875969,0.481481481481481,31.6595938855,0.089041095890411,0,87.6666666666667,"Clay"
"73","Nick Kyrgios",0.333333333333333,0.741496598639456,0.329843928435478,0.545454545454545,0.301369863013699,0.159817351598174,2.73417721518987,0.0547945205479452,0.0328638497652582,0.5,24.0374172941,0.0273972602739726,1,35.6666666666667,"Clay"
"74","Nicolas Jarry",0.636363636363636,0.715447154471545,0.357075943744548,0.592982456140351,0.329099307159353,0.0750577367205543,1.47596566523605,0.075635103926097,0.0761570005858231,0.633587786259542,23.5682907099727,0.0317551963048499,1,63.7272727272727,"Clay"
"75","Nikoloz Basilashvili",0.625,0.688396349413299,0.39686088320096,0.580135440180587,0.343944099378882,0.0395962732919255,1.53676470588235,0.0947204968944099,0.0950819672131148,0.631147540983607,27.26967830255,0.0605590062111801,1,17.125,"Clay"
"76","Novak Djokovic",0.833333333333333,0.72907949790795,0.335974847601863,0.601830663615561,0.304741980474198,0.0509065550906555,1.3176085941149,0.0788005578800558,0.0966113914924297,0.690265486725664,31.9711004639,0.0285913528591353,1,1,"Clay"
"77","Pablo Andujar",0.533333333333333,0.678670360110803,0.323702249662526,0.533980582524272,0.287977632805219,0.0260950605778192,1.35225169648365,0.0838769804287046,0.0947274352100089,0.544444444444444,33.3656399726133,0.0391425908667288,1,77.8666666666667,"Clay"
